age,sex,juv_misd_count,juv_fel_count,priors_count,c_charge_degree,c_charge_desc,is_recid
27,Male,0,0,1,(F3),Crim Use of Personal ID Info,1
27,Male,0,0,5,(F3),arrest case no charge,1
42,Male,0,0,24,(F3),Possession of Cocaine,0
34,Female,0,0,10,(F3),Possession of Cocaine,1
34,Female,0,0,10,(F3),Possession of Cocaine,1
29,Male,0,3,5,(F3),arrest case no charge,0
53,Male,0,0,0,(M1),Battery,0
47,Male,0,0,21,(F3),arrest case no charge,1
27,Male,0,0,2,(M2),Posses/Disply Susp/Revk/Frd DL,0
27,Male,0,0,6,(F3),arrest case no charge,1
24,Male,0,0,0,(F3),Tamper With Witness/Victim/CI,0
32,Female,0,0,0,(M1),Battery,1
28,Male,0,0,8,(M1),Possess Cannabis/20 Grams Or Less,1
25,Male,0,0,5,(F3),arrest case no charge,1
22,Male,0,0,2,(M1),Battery,1
43,Male,0,0,4,(M2),Susp Drivers Lic 1st Offense,0
52,Male,0,0,7,(F3),Possession of Cocaine,1
21,Male,0,0,2,(F3),Tampering With Physical Evidence,1
21,Male,0,0,2,(F3),Tampering With Physical Evidence,1
28,Male,1,0,11,(F3),Burglary Conveyance Unoccup,1
21,Male,0,0,1,(F3),Carrying Concealed Firearm,1
47,Female,0,0,0,(M1),Battery,0
26,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
50,Male,0,0,0,(M1),Battery,0
23,Male,1,0,4,(M1),Battery,1
39,Male,0,0,3,(M1),Battery,0
20,Male,0,0,0,(F3),Possession of Cannabis,0
31,Male,0,0,1,(M1),Battery,0
34,Male,0,0,1,(M1),Battery,0
32,Male,0,0,0,(M1),Possession of Cannabis,0
50,Female,0,0,0,(M1),Driving Under The Influence,1
27,Male,0,0,1,(M1),Burglary Unoccupied Dwelling,0
26,Female,1,0,4,(F3),arrest case no charge,0
27,Male,0,1,4,(F3),Aggravated Assault W/Dead Weap,1
27,Male,0,1,4,(F3),Aggravated Assault W/Dead Weap,1
29,Male,0,0,0,(F3),Aggravated Assault W/dead Weap,1
21,Male,0,0,2,(F3),arrest case no charge,0
30,Male,0,0,11,(M2),Reckless Driving,1
70,Male,0,0,0,(F2),Aggrav Battery w/Deadly Weapon,0
24,Male,0,0,4,(F3),Possession of Cocaine,0
47,Male,0,0,4,(F3),Felony Petit Theft,0
57,Male,0,0,1,(F2),arrest case no charge,0
58,Male,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,0
32,Male,0,0,0,(M1),Battery,0
27,Male,0,2,14,(F3),False Imprisonment,1
28,Male,0,0,5,(F3),Driving While License Revoked,1
24,Male,5,0,15,(F2),Deliver Cocaine,1
45,Male,0,0,1,(F3),arrest case no charge,1
50,Male,0,0,0,(M1),DUI - Enhanced,0
30,Female,0,0,15,(F3),Possession of Cocaine,1
25,Male,0,0,1,(F7),arrest case no charge,1
46,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
43,Female,0,0,0,(F3),Grand Theft in the 3rd Degree,0
43,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,1
24,Male,0,0,0,(F3),arrest case no charge,1
20,Male,0,0,2,(F3),Pos Cannabis W/Intent Sel/Del,0
34,Male,0,0,10,(F3),Aggravated Assault W/dead Weap,0
56,Male,0,0,2,(F3),arrest case no charge,0
33,Male,0,0,0,(M1),Battery,0
26,Male,0,0,2,(F3),Possession Burglary Tools,0
31,Male,0,0,0,(F3),Possession Of Methamphetamine,0
23,Male,0,0,1,(F3),Grand Theft in the 3rd Degree,1
60,Male,0,0,1,(F3),Workers Compensation Fraud,0
39,Male,0,0,0,(F7),Kidnapping / Domestic Violence,0
50,Male,0,0,4,(F3),Driving While License Revoked,1
25,Male,0,0,0,(M1),Felony Battery (Dom Strang),0
22,Female,0,0,0,(M1),Battery,0
25,Female,0,0,0,(M1),Battery,0
32,Male,0,0,0,(M1),Battery,0
20,Male,0,0,0,(F3),Possession of Cocaine,0
21,Female,1,0,2,(F3),Crimin Mischief Damage $1000+,0
28,Male,0,0,1,(F3),Resist Officer w/Violence,0
20,Male,0,0,1,(F3),Possession of Cannabis,0
54,Male,0,0,12,(M1),Battery,1
22,Male,0,0,11,(F3),Grand Theft in the 3rd Degree,0
27,Female,0,0,2,(F3),Felony Petit Theft,1
27,Female,0,0,2,(F3),Felony Petit Theft,1
45,Male,0,0,5,(F3),Possession of Methadone,1
34,Male,1,3,13,(F3),arrest case no charge,1
55,Female,0,0,0,(F3),Battery on a Person Over 65,0
24,Male,0,0,0,(M1),Battery,0
20,Male,0,0,0,(F3),Possession of Cocaine,1
20,Male,0,0,0,(F3),Possession of Cocaine,1
24,Female,0,3,7,(F3),arrest case no charge,0
46,Male,0,1,10,(F3),Possession of Cocaine,0
36,Male,0,0,1,(M1),DUI Level 0.15 Or Minor In Veh,0
37,Male,0,0,5,(M1),Battery,1
39,Male,0,0,0,(F3),Possession Burglary Tools,0
34,Female,0,0,1,(M1),Battery,0
41,Female,0,0,2,(F3),Aggravated Assault W/dead Weap,1
21,Male,0,0,1,(F3),arrest case no charge,1
38,Male,0,0,0,(F3),Tamper With Victim,0
22,Male,0,0,3,(F2),Burglary Unoccupied Dwelling,1
24,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
42,Male,0,0,8,(F3),Agg Fleeing and Eluding,0
23,Female,0,0,0,(M1),Battery,1
40,Female,0,0,1,(F3),Aggravated Assault W/dead Weap,0
19,Male,0,3,2,(F7),arrest case no charge,1
20,Male,0,0,0,(M1),Battery,0
57,Male,0,0,3,(F2),arrest case no charge,0
44,Female,0,0,0,(F3),Grand Theft in the 3rd Degree,1
20,Male,0,0,0,(M2),Assault,1
27,Male,0,0,1,(F2),arrest case no charge,0
34,Male,0,0,3,(M1),Battery,0
53,Male,0,0,0,(M1),Battery,0
34,Female,0,0,7,(M1),Battery,0
57,Male,0,0,8,(F2),Burglary Unoccupied Dwelling,0
27,Male,0,0,5,(M2),Driving License Suspended,0
29,Male,0,0,0,(F3),Fraudulent Use of Credit Card,0
20,Male,0,0,0,(M1),Battery,1
20,Male,0,0,0,(F3),Possession of Cannabis,0
28,Male,0,0,1,(F3),Poss Pyrrolidinovalerophenone,1
29,Male,0,0,9,(F2),arrest case no charge,1
29,Male,0,0,9,(F2),arrest case no charge,1
21,Male,0,0,0,(F3),Felony Battery,1
45,Male,0,0,4,(M2),Driving License Suspended,1
24,Female,0,0,2,(F3),Grand Theft in the 3rd Degree,1
60,Male,0,0,15,(F3),Felony Battery (Dom Strang),1
43,Male,0,1,8,(F2),arrest case no charge,1
21,Male,0,0,0,(F3),Possession of Cocaine,1
24,Female,0,0,0,(F3),Resist Officer w/Violence,0
23,Male,1,0,3,(F3),Possession Of Clonazepam,1
27,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
24,Male,0,0,0,(F3),Pos Cannabis W/Intent Sel/Del,0
31,Male,1,0,6,(M1),Battery,1
21,Female,0,1,1,(F6),arrest case no charge,0
23,Female,0,0,0,(M1),Battery,0
22,Male,0,0,0,(F2),Dealing in Stolen Property,1
46,Female,0,0,4,(F7),arrest case no charge,0
53,Male,0,0,3,(M1),arrest case no charge,0
54,Male,0,0,0,(F3),Battery on Law Enforc Officer,0
52,Male,0,0,2,(F2),arrest case no charge,0
26,Female,0,0,2,(F3),Possession Of Heroin,0
37,Female,0,0,5,(F3),Grand Theft in the 3rd Degree,1
35,Female,0,0,7,(F3),arrest case no charge,1
20,Male,0,0,0,(F3),"Poss 3,4 Methylendioxpyrovlerone",0
53,Female,0,0,0,(F2),Dealing in Stolen Property,0
26,Male,0,0,9,(M2),Petit Theft,1
26,Male,0,0,9,(M2),Petit Theft,1
48,Male,0,0,7,(M2),Susp Drivers Lic 1st Offense,1
19,Male,0,0,0,(M1),Battery,0
63,Male,0,0,22,(M1),Trespass Struct/Convey Occupy,1
56,Female,0,0,2,(M1),Driving Under The Influence,1
47,Male,0,0,1,(F3),Felony Battery (Dom Strang),0
25,Male,0,0,6,(F3),"Poss 3,4 MDMA (Ecstasy)",1
25,Male,0,0,6,(F3),"Poss 3,4 MDMA (Ecstasy)",1
49,Female,0,0,0,(F3),Resist Officer w/Violence,0
34,Male,0,0,0,(M2),Susp Drivers Lic 1st Offense,1
21,Male,0,0,0,(M1),Battery,1
23,Male,0,0,0,(F3),Trespassing/Construction Site,1
57,Male,0,0,0,(F3),arrest case no charge,0
29,Male,1,0,8,(F3),arrest case no charge,1
48,Male,0,0,10,(F3),Burglary Conveyance Unoccup,0
34,Female,0,0,0,(F3),Felony Battery (Dom Strang),1
34,Female,0,0,0,(F3),Felony Battery (Dom Strang),1
25,Male,0,0,5,(F3),Possession of Oxycodone,1
25,Male,0,0,5,(F3),Possession of Oxycodone,1
42,Female,0,0,1,(F3),Felony Driving While Lic Suspd,0
51,Male,0,0,1,(F3),Possession of Cocaine,0
26,Male,0,0,7,(F3),Sell Cannabis,0
31,Male,1,0,5,(M1),Battery,0
34,Male,1,0,9,(F3),arrest case no charge,0
53,Male,0,0,13,(M1),arrest case no charge,0
43,Female,0,0,6,(F3),Grand Theft in the 3rd Degree,0
25,Female,0,0,0,(M1),Driving Under The Influence,0
34,Male,0,0,0,(F3),Carrying Concealed Firearm,0
27,Female,0,0,2,(F3),Grand Theft in the 3rd Degree,1
40,Male,1,0,10,(F1),Arson in the First Degree,0
51,Male,0,0,0,(M2),Operating W/O Valid License,0
26,Male,0,0,1,(M2),Operating W/O Valid License,0
47,Male,0,0,5,(F3),Possession of Cocaine,0
27,Male,1,0,5,(M1),Battery,0
22,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
36,Female,0,0,0,(F3),Possession of Cocaine,0
57,Male,0,0,1,(M1),Battery,0
36,Female,0,0,1,(M1),Battery,0
41,Male,0,0,4,(F3),Possession Of Heroin,1
37,Male,0,0,2,(M2),Compulsory Attendance Violation,0
53,Male,0,0,1,(F3),Felony Driving While Lic Suspd,0
36,Male,0,0,2,(F3),arrest case no charge,0
21,Male,0,0,2,(F3),Grand Theft in the 3rd Degree,0
25,Male,3,0,6,(M1),Viol Prot Injunc Repeat Viol,0
27,Male,0,0,1,(F3),Possession of Hydrocodone,1
31,Female,0,0,2,(F3),Drivg While Lic Suspd/Revk/Can,1
24,Male,0,0,7,(M2),Prowling/Loitering,1
52,Male,0,0,0,(F3),Possession Of Methamphetamine,0
33,Male,0,0,0,(M1),Battery,0
46,Male,0,0,5,(F3),arrest case no charge,0
21,Male,0,0,2,(F3),Grand Theft in the 3rd Degree,0
44,Female,0,0,3,(F3),Poss Pyrrolidinovalerophenone,1
46,Male,0,0,0,(F3),Aggravated Assault W/dead Weap,1
28,Female,0,0,1,(F3),Grand Theft (Motor Vehicle),0
28,Female,0,0,0,(F2),Agg Battery Cause Bodily,0
55,Female,0,0,1,(F3),Organized Fraud,0
28,Male,0,1,5,(F3),arrest case no charge,1
66,Male,0,0,5,(F3),Possession of Cocaine,1
30,Male,0,0,0,(F3),Neglect Child / No Bodily Harm,0
20,Male,0,0,0,(M1),Possess Cannabis/20 Grams Or Less,0
27,Male,0,0,2,(F3),Driving While License Revoked,0
24,Female,0,0,0,(F3),Grand Theft in the 3rd Degree,0
25,Male,0,0,3,(F2),Aggravated Battery / Pregnant,1
53,Male,0,0,0,(F3),Possession of Cocaine,0
35,Male,0,0,1,(F3),Felony Driving While Lic Suspd,0
52,Female,0,0,0,(M1),Battery,0
34,Male,0,0,1,(F7),Possess/Use Weapon 1 Deg Felon,0
42,Male,0,0,5,(F3),Felony Battery (Dom Strang),0
30,Male,0,0,8,(F1),arrest case no charge,0
31,Male,0,0,8,(M1),Battery,0
47,Male,0,0,15,(F3),arrest case no charge,0
39,Female,0,0,1,(F2),arrest case no charge,0
47,Male,0,0,1,(F3),arrest case no charge,0
28,Male,0,0,1,(F2),Aggravated Battery,0
41,Female,0,0,7,(F3),Possession of Cannabis,1
26,Male,0,0,0,(F3),Crim Use of Personal ID Info,0
25,Male,0,0,2,(M2),Operating W/O Valid License,1
31,Female,0,0,1,(F3),arrest case no charge,0
35,Male,0,0,5,(F3),Carrying Concealed Firearm,0
50,Female,0,0,0,(F3),Grand Theft in the 3rd Degree,0
24,Male,0,0,2,(F3),arrest case no charge,0
55,Male,0,0,0,(M1),Battery,0
22,Male,0,0,2,(F3),Grand Theft Dwell Property,1
29,Female,0,0,2,(M1),Battery,1
25,Male,0,0,7,(F3),Burglary Conveyance Unoccup,1
50,Male,0,0,9,(F3),arrest case no charge,0
50,Male,0,0,18,(M1),Petit Theft $100- $300,1
27,Female,0,0,2,(M2),Driving License Suspended,0
50,Male,0,0,5,(F3),Felony Driving While Lic Suspd,1
20,Female,0,0,0,(M1),Battery,1
56,Male,0,0,5,(MO3),arrest case no charge,1
56,Male,0,0,5,(MO3),arrest case no charge,1
19,Male,0,0,0,(F3),arrest case no charge,0
25,Male,0,0,5,(F3),Pos Cannabis W/Intent Sel/Del,1
48,Female,0,0,1,(F3),Possess Controlled Substance,0
21,Male,0,0,1,(F2),Burglary Unoccupied Dwelling,0
31,Male,0,0,2,(M1),Battery,1
35,Male,0,0,0,(M2),Expired DL More Than 6 Months,0
25,Male,0,0,6,(M1),Battery,1
34,Male,0,0,2,(F3),Carrying Concealed Firearm,1
32,Male,0,0,0,(F2),Aggravated Battery / Pregnant,0
33,Male,0,0,1,(M2),Susp Drivers Lic 1st Offense,0
31,Female,0,0,1,(F3),Felony Battery (Dom Strang),1
49,Female,0,0,1,(F3),Possession Of Lorazepam,0
29,Male,0,0,6,(F3),arrest case no charge,1
25,Male,0,0,2,(F3),arrest case no charge,0
26,Male,0,0,13,(M1),Unlawful Use Of Police Badges,1
44,Female,0,0,0,(M1),Battery,0
51,Male,0,0,2,(M1),Viol Prot Injunc Repeat Viol,0
58,Male,0,0,1,(F3),Petit Theft Habitual Offender,0
31,Male,0,0,11,(M1),Battery,1
26,Female,0,0,2,(M1),Battery,0
28,Male,0,0,3,(M2),Petit Theft,1
47,Female,0,0,1,(F3),Burglary Conveyance Unoccup,0
40,Male,0,0,7,(F3),Felony Battery (Dom Strang),0
19,Male,0,0,1,(F3),Burglary Conveyance Unoccup,0
20,Male,0,0,1,(F3),arrest case no charge,0
25,Male,0,0,0,(F3),arrest case no charge,0
27,Female,1,0,10,(F1),arrest case no charge,1
24,Male,0,0,0,(F2),Deliver Cocaine,1
49,Male,0,0,0,(F3),Felony Driving While Lic Suspd,0
28,Male,0,0,1,(M1),Battery,0
40,Female,0,0,0,(F3),Possession of Cocaine,0
25,Male,0,0,3,(F3),Pos Cannabis W/Intent Sel/Del,0
22,Male,0,0,4,(M2),Driving License Suspended,0
28,Male,0,0,5,(F2),arrest case no charge,1
51,Female,0,0,1,(F3),Possession of Hydrocodone,0
24,Male,0,0,2,(F3),Possession of Hydromorphone,1
49,Male,0,0,1,(M1),Battery,0
33,Male,0,0,0,(M1),Possess Cannabis/20 Grams Or Less,1
34,Male,0,0,6,(F2),Deliver Cocaine,1
25,Female,0,0,3,(F3),Fail To Redeliv Hire/Leas Prop,0
30,Male,0,0,8,(M1),Battery,1
44,Male,0,0,0,(F3),Burglary Conveyance Unoccup,1
52,Male,0,0,7,(NI0),Ride Tri-Rail Without Paying,0
41,Male,0,0,12,(F3),Possession Of Alprazolam,1
41,Male,0,0,12,(F3),Possession Of Alprazolam,1
41,Male,0,0,16,(F3),Possession Burglary Tools,0
46,Male,0,0,0,(F3),Manufacture Cannabis,0
57,Male,0,0,2,(M1),arrest case no charge,0
44,Female,0,0,1,(M1),Battery,0
32,Male,0,0,0,(F3),Possession of Cannabis,0
27,Female,0,0,0,(M1),Battery,0
36,Male,0,0,1,(M1),Battery,0
30,Male,0,0,1,(M1),Battery,0
28,Male,0,0,0,(MO3),Manage Busn W/O City Occup Lic,0
44,Female,0,0,3,(F3),Possession of Cocaine,0
48,Male,0,0,0,(F3),Grand Theft (Motor Vehicle),0
31,Male,0,0,3,(M1),Battery,1
29,Male,0,1,8,(F3),Possession of Cocaine,1
26,Female,0,0,0,(F3),Grand Theft in the 3rd Degree,0
37,Male,0,0,1,(F3),Tamper With Victim,0
27,Female,0,0,1,(M2),Susp Drivers Lic 1st Offense,0
21,Male,0,0,1,(M1),Burglary Unoccupied Dwelling,0
23,Male,0,1,5,(F3),Possession Burglary Tools,1
23,Male,0,1,5,(F3),Possession Burglary Tools,1
27,Male,0,0,0,(M1),Battery,0
25,Male,0,0,4,(F3),Possession Of Alprazolam,0
49,Female,0,0,25,(F3),Felony Petit Theft,1
35,Male,0,0,2,(F3),Grand Theft in the 3rd Degree,0
57,Male,0,0,0,(F3),Aggravated Assault W/Dead Weap,0
45,Female,0,0,1,(M1),Battery,0
35,Male,0,0,0,(F3),Tamper With Witness/Victim/CI,1
25,Female,0,0,1,(M1),Battery,1
26,Female,0,0,0,(F3),Grand Theft in the 3rd Degree,0
52,Female,0,0,0,(M1),Battery,0
32,Male,0,1,2,(M1),arrest case no charge,1
35,Male,0,0,9,(F3),Tampering With Physical Evidence,0
33,Male,0,0,4,(M2),Driving Under The Influence,0
38,Male,0,0,8,(F3),arrest case no charge,0
32,Male,0,0,0,(M2),Operating W/O Valid License,0
23,Female,0,0,0,(M2),Disorderly Conduct,0
67,Male,0,0,3,(F2),Aggrav Battery w/Deadly Weapon,0
25,Female,0,0,0,(M1),Battery,0
23,Male,1,1,4,(F2),Burglary Unoccupied Dwelling,0
25,Male,0,0,2,(M1),Battery,0
26,Female,0,0,0,(M2),Opert With Susp DL 2nd Offens,0
31,Male,0,0,9,(F3),Possession of Cocaine,1
22,Male,0,0,0,(M1),Battery,1
20,Female,0,0,0,(F3),Poss Pyrrolidinovalerophenone,1
24,Male,0,0,1,(F3),Pos Cannabis W/Intent Sel/Del,0
26,Male,0,0,5,(M2),Petit Theft,0
53,Male,0,0,3,(MO3),Alcoholic Beverage Violation-FL,0
37,Male,0,0,0,(M2),Susp Drivers Lic 1st Offense,0
29,Male,0,0,0,(F3),Possession Of Methamphetamine,0
34,Male,0,0,0,(F3),Felony Battery (Dom Strang),0
29,Male,0,0,9,(F1),Deliver Cocaine 1000FT School,1
26,Female,0,0,1,(F3),arrest case no charge,0
49,Male,0,0,3,(F2),Agg Battery Grt/Bod/Harm,0
31,Male,0,0,2,(F3),arrest case no charge,0
59,Male,0,0,0,(M1),Battery,0
51,Male,0,0,0,(F3),Felony Battery (Dom Strang),0
39,Male,0,0,2,(M1),Resist/Obstruct W/O Violence,1
23,Male,0,0,1,(F3),Possession Burglary Tools,0
27,Male,0,0,3,(F3),arrest case no charge,1
22,Male,0,0,1,(F3),Uttering a Forged Instrument,0
22,Female,0,0,0,(M1),Battery,0
21,Male,0,0,0,(F3),Burglary Conveyance Unoccup,1
34,Male,0,0,10,(F3),Fleeing Or Attmp Eluding A Leo,0
36,Male,0,0,0,(F2),Aggravated Battery,0
21,Female,0,0,2,(F3),Aggravated Assault W/Dead Weap,0
30,Male,0,0,10,(F3),arrest case no charge,1
31,Male,0,0,3,(M1),Driving Under The Influence,0
29,Female,0,0,0,(M2),Disorderly Conduct,0
47,Male,0,0,5,(M1),Possess Cannabis/20 Grams Or Less,1
55,Male,0,0,2,(M1),Viol Injunct Domestic Violence,0
19,Female,1,0,1,(F3),Battery on a Person Over 65,0
20,Male,0,0,1,(F2),arrest case no charge,0
71,Male,0,0,1,(M1),DUI Property Damage/Injury,0
75,Male,0,0,2,(F3),arrest case no charge,0
25,Male,0,0,7,(F3),Grand Theft in the 3rd Degree,1
26,Male,0,0,0,(F3),Aggravated Assault W/Dead Weap,0
24,Male,0,0,0,(M1),Battery,0
43,Male,0,0,1,(F3),Possession of Cocaine,0
27,Male,2,1,11,(F2),Deliver Cocaine,0
20,Female,0,0,2,(F3),Possession Of Alprazolam,0
28,Male,0,0,4,(F2),arrest case no charge,0
33,Female,0,0,0,(F3),Grand Theft in the 3rd Degree,0
54,Male,0,0,3,(F3),Grand Theft in the 3rd Degree,1
57,Male,0,0,0,(M1),Battery,0
54,Male,0,0,11,(F3),Possession of Cocaine,1
30,Male,0,0,2,(F3),Burglary Unoccupied Dwelling,0
27,Male,0,0,0,(M1),Battery,0
23,Female,0,0,0,(M1),Battery,0
39,Male,0,0,1,(M1),arrest case no charge,0
40,Male,0,0,9,(F3),Felony Battery w/Prior Convict,0
21,Male,0,0,0,(F3),Child Abuse,0
31,Female,0,0,4,(F2),Aggrav Battery w/Deadly Weapon,0
29,Male,0,0,0,(F3),Possession of Cocaine,0
29,Female,0,0,0,(M1),Battery,1
33,Male,0,0,2,(M2),Driving License Suspended,0
22,Male,0,0,0,(M1),Battery,0
28,Male,0,0,2,(F3),arrest case no charge,1
35,Male,0,0,0,(M1),Battery,1
28,Male,0,0,13,(F2),Burglary Unoccupied Dwelling,0
29,Male,0,0,2,(F3),Resist Officer w/Violence,1
30,Male,1,0,14,(F3),Driving While License Revoked,1
20,Male,0,0,1,(M1),Battery,0
44,Female,0,0,1,(M1),Aggrav Child Abuse-Agg Battery,0
27,Male,0,0,2,(F3),Tampering With Physical Evidence,1
63,Female,0,0,0,(M1),Battery,0
53,Male,0,0,6,(F2),Poss Cocaine/Intent To Del/Sel,0
27,Male,0,0,6,(F3),Possession of Cocaine,1
28,Female,0,0,3,(F2),arrest case no charge,0
27,Male,0,0,20,(F3),arrest case no charge,0
59,Female,0,0,2,(F3),Battery on Law Enforc Officer,0
34,Male,0,0,3,(M1),Battery,0
36,Male,0,0,0,(F3),Possession of Cocaine,1
31,Male,0,0,5,(F1),arrest case no charge,1
47,Male,0,0,15,(F3),Felony Petit Theft,0
21,Male,0,0,0,(F3),Carrying Concealed Firearm,0
23,Male,0,0,1,(F3),Grand Theft in the 3rd Degree,0
19,Female,0,0,0,(F3),Battery on Law Enforc Officer,0
55,Male,0,0,1,(F3),arrest case no charge,0
40,Male,0,0,1,(F3),arrest case no charge,0
28,Female,0,0,1,(F3),arrest case no charge,0
30,Male,0,0,3,(M1),Battery,1
30,Male,0,0,3,(M1),Battery,1
41,Male,0,0,1,(M1),Battery,0
56,Male,0,0,0,(M1),Driving Under The Influence,0
23,Male,0,0,1,(F3),Possession of Codeine,1
61,Male,0,0,14,(MO3),Poss Of Controlled Substance,1
22,Male,0,0,0,(F2),Dealing in Stolen Property,1
39,Female,0,0,2,(F3),Grand Theft (Motor Vehicle),0
20,Male,0,0,0,(F3),Pos Cannabis W/Intent Sel/Del,1
49,Male,0,0,2,(F3),Felony/Driving Under Influence,1
31,Male,0,2,6,(F3),Felony Battery (Dom Strang),0
47,Male,0,0,10,(M2),Petit Theft,0
50,Male,0,0,7,(F3),arrest case no charge,1
51,Male,0,0,4,(M1),Stalking,0
27,Female,0,0,0,(M1),Battery,0
31,Female,0,0,3,(M1),Battery,1
32,Male,0,1,4,(F2),Poss Cocaine/Intent To Del/Sel,0
26,Female,0,0,7,(F3),Possession of Oxycodone,1
44,Male,0,0,0,(F3),Felony Battery (Dom Strang),1
56,Male,0,0,0,(M1),Battery,0
62,Male,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,0
42,Male,0,0,1,(F6),arrest case no charge,0
43,Male,0,0,3,(F3),Felony Driving While Lic Suspd,1
27,Male,0,0,1,(M1),Battery,0
31,Male,1,2,8,(M2),arrest case no charge,1
24,Female,0,0,1,(M1),Battery,1
34,Male,0,0,5,(F2),Shoot Into Aircraft,0
41,Male,0,0,13,(F3),Possession Of Carisoprodol,1
23,Male,0,0,0,(M1),Battery,0
25,Male,0,0,1,(F2),Lewd or Lascivious Molestation,0
53,Male,0,0,0,(M1),Battery,0
67,Male,0,0,0,(M1),Battery,0
34,Male,0,0,14,(M1),Battery,0
38,Male,0,0,0,(M1),Battery,0
40,Male,0,0,1,(F3),arrest case no charge,0
20,Male,0,0,0,(F3),Threat Public Servant,1
45,Female,0,0,1,(F3),arrest case no charge,0
29,Male,0,1,3,(M1),Battery,1
32,Male,0,0,0,(M1),Battery,0
34,Female,0,0,0,(F3),Possession of Cocaine,1
23,Male,0,0,1,(M2),Prowling/Loitering,1
23,Male,0,0,1,(M2),Prowling/Loitering,1
24,Female,0,0,5,(F2),Agg Battery Grt/Bod/Harm,0
29,Male,0,2,7,(F7),Possess/Use Weapon 1 Deg Felon,0
32,Male,0,0,3,(M1),Battery,0
39,Female,0,0,0,(F3),Criminal Mischief,0
29,Male,0,0,0,(F3),Felony Battery w/Prior Convict,0
46,Male,0,0,4,(F1),arrest case no charge,0
31,Male,0,0,9,(M2),Battery,1
31,Male,0,0,9,(M2),Battery,1
24,Female,0,0,0,(F2),Agg Battery Grt/Bod/Harm,0
24,Male,0,0,1,(M1),Battery,0
28,Male,0,0,1,(F3),arrest case no charge,1
34,Male,0,0,3,(F3),Grand Theft in the 3rd Degree,0
25,Female,0,0,0,(M1),Battery,1
29,Male,0,0,1,(F3),Possession of Oxycodone,0
38,Male,0,0,2,(M1),Discharge Firearm in Public/Res,0
24,Female,0,0,0,(M1),Battery,0
29,Male,0,0,5,(F3),Resist Officer w/Violence,0
28,Male,0,0,3,(F7),arrest case no charge,1
28,Male,0,0,3,(F7),arrest case no charge,1
36,Male,0,0,1,(F3),Grand Theft in the 3rd Degree,0
48,Male,0,0,1,(M1),Battery,0
25,Male,0,0,2,(M1),Tresspass in Structure or Conveyance,1
25,Male,0,0,2,(M1),Tresspass in Structure or Conveyance,1
29,Male,0,0,0,(F3),Felony Battery,0
26,Female,0,0,1,(F2),Agg Battery Grt/Bod/Harm,0
23,Male,0,1,3,(F3),Pos Cannabis W/Intent Sel/Del,1
20,Male,0,0,1,(F3),Grand Theft (Motor Vehicle),1
30,Female,0,0,1,(M1),Battery,0
51,Female,0,0,0,(M1),Battery,0
32,Male,0,0,4,(F3),Driving While License Revoked,1
43,Female,0,1,2,(M1),Resist/Obstruct W/O Violence,0
29,Male,0,0,1,(F2),Agg Battery Grt/Bod/Harm,0
26,Female,0,0,0,(F3),Aggravated Assault W/Dead Weap,0
45,Male,0,0,3,(F3),Crim Use of Personal ID Info,0
35,Male,0,0,0,(M1),Driving Under The Influence,1
22,Male,0,0,1,(F3),Attempted Robbery  No Weapon,0
23,Male,0,0,0,(M1),Possess Drug Paraphernalia,1
46,Female,0,0,0,(M1),DUI Property Damage/Injury,0
41,Male,0,0,0,(F2),Aggrav Battery w/Deadly Weapon,0
22,Male,0,0,0,(M1),Possess Cannabis/20 Grams Or Less,1
27,Male,0,0,7,(M1),Robbery / No Weapon,1
38,Female,0,0,0,(M1),Battery,0
24,Female,0,0,1,(F2),Sale/Del Cannabis At/Near Scho,1
21,Male,0,0,1,(F3),arrest case no charge,0
27,Male,0,0,10,(F3),Driving While License Revoked,1
30,Female,0,0,0,(F3),Grand Theft in the 3rd Degree,0
21,Male,0,0,2,(M1),Battery,0
22,Male,0,0,1,(M1),Battery,0
43,Female,0,0,3,(F3),arrest case no charge,1
26,Male,1,0,3,(M1),arrest case no charge,1
26,Male,0,0,7,(M2),Susp Drivers Lic 1st Offense,0
29,Male,0,0,3,(F3),Possession of Cocaine,1
54,Female,0,0,1,(F3),Grand Theft in the 3rd Degree,0
26,Male,0,0,5,(F3),arrest case no charge,0
42,Female,0,3,17,(F3),Possession of Cocaine,1
30,Male,0,0,0,(M1),Battery,0
22,Male,0,0,3,(F3),Grand Theft in the 3rd Degree,0
25,Female,0,0,4,(F3),Driving While License Revoked,0
32,Male,1,0,0,(M2),Assault,0
34,Male,0,0,1,(F2),Burglary Unoccupied Dwelling,0
23,Male,0,0,3,(M1),Battery,0
47,Female,0,0,0,(M1),Battery,0
55,Male,0,0,2,(M1),arrest case no charge,0
30,Female,0,0,5,(F3),Sel Etc/Pos/w/Int Contrft Schd,1
30,Male,0,0,0,(M1),DUI Property Damage/Injury,0
33,Male,0,0,1,(M2),arrest case no charge,0
